tariffCode,nico,authority,type,title,condition,mandatory,sourceUrl,sourceVersion,validFrom,validTo,notes
2933.19.04,,SS,CERTIFICATE,Permiso Sanitario Previo de Importación de Sustancias Químicas y Psicotrópicos,Sustancias químicas esenciales o psicotrópicos regulados por Ley General de Salud,false,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
2933.19.08,,SS,CERTIFICATE,Permiso Sanitario Previo de Importación de Sustancias Químicas y Psicotrópicos,Sustancias químicas esenciales o psicotrópicos regulados por Ley General de Salud,false,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
2933.19.99,,SS,CERTIFICATE,Permiso Sanitario Previo de Importación de Sustancias Químicas y Psicotrópicos,Sustancias químicas esenciales o psicotrópicos regulados por Ley General de Salud,false,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
2933.21.01,,SS,CERTIFICATE,Permiso Sanitario Previo de Importación de Sustancias Químicas y Psicotrópicos,Sustancias químicas esenciales o psicotrópicos regulados por Ley General de Salud,false,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
2933.29.99,,SS,CERTIFICATE,Permiso Sanitario Previo de Importación de Sustancias Químicas y Psicotrópicos,Sustancias químicas esenciales o psicotrópicos regulados por Ley General de Salud,false,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
2933.31.03,,SS,CERTIFICATE,Permiso Sanitario Previo de Importación de Sustancias Químicas y Psicotrópicos,Sustancias químicas esenciales o psicotrópicos regulados por Ley General de Salud,false,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
2933.32.01,,SS,CERTIFICATE,Permiso Sanitario Previo de Importación de Sustancias Químicas y Psicotrópicos,Sustancias químicas esenciales o psicotrópicos regulados por Ley General de Salud,false,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
2933.32.99,,SS,CERTIFICATE,Permiso Sanitario Previo de Importación de Sustancias Químicas y Psicotrópicos,Sustancias químicas esenciales o psicotrópicos regulados por Ley General de Salud,false,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
2933.33.03,,SS,CERTIFICATE,Permiso Sanitario Previo de Importación de Sustancias Químicas y Psicotrópicos,Sustancias químicas esenciales o psicotrópicos regulados por Ley General de Salud,false,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
2933.34.91,,SS,CERTIFICATE,Permiso Sanitario Previo de Importación de Sustancias Químicas y Psicotrópicos,Sustancias químicas esenciales o psicotrópicos regulados por Ley General de Salud,false,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
2933.35.01,,SS,CERTIFICATE,Permiso Sanitario Previo de Importación de Sustancias Químicas y Psicotrópicos,Sustancias químicas esenciales o psicotrópicos regulados por Ley General de Salud,false,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
2933.36.01,,SS,CERTIFICATE,Permiso Sanitario Previo de Importación de Sustancias Químicas y Psicotrópicos,Sustancias químicas esenciales o psicotrópicos regulados por Ley General de Salud,false,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
2933.37.01,,SS,CERTIFICATE,Permiso Sanitario Previo de Importación de Sustancias Químicas y Psicotrópicos,Sustancias químicas esenciales o psicotrópicos regulados por Ley General de Salud,false,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
2933.39.02,,SS,CERTIFICATE,Permiso Sanitario Previo de Importación de Sustancias Químicas y Psicotrópicos,Sustancias químicas esenciales o psicotrópicos regulados por Ley General de Salud,false,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
2933.39.06,,SS,CERTIFICATE,Permiso Sanitario Previo de Importación de Sustancias Químicas y Psicotrópicos,Sustancias químicas esenciales o psicotrópicos regulados por Ley General de Salud,false,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
2933.39.17,,SS,CERTIFICATE,Permiso Sanitario Previo de Importación de Sustancias Químicas y Psicotrópicos,Sustancias químicas esenciales o psicotrópicos regulados por Ley General de Salud,false,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
2933.39.22,,SS,CERTIFICATE,Permiso Sanitario Previo de Importación de Sustancias Químicas y Psicotrópicos,Sustancias químicas esenciales o psicotrópicos regulados por Ley General de Salud,false,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
2933.39.91,,SS,CERTIFICATE,Permiso Sanitario Previo de Importación de Sustancias Químicas y Psicotrópicos,Sustancias químicas esenciales o psicotrópicos regulados por Ley General de Salud,false,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
2933.39.99,,SS,CERTIFICATE,Permiso Sanitario Previo de Importación de Sustancias Químicas y Psicotrópicos,Sustancias químicas esenciales o psicotrópicos regulados por Ley General de Salud,false,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
2933.41.01,,SS,CERTIFICATE,Permiso Sanitario Previo de Importación de Sustancias Químicas y Psicotrópicos,Sustancias químicas esenciales o psicotrópicos regulados por Ley General de Salud,false,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
2933.49.01,,SS,CERTIFICATE,Permiso Sanitario Previo de Importación de Sustancias Químicas y Psicotrópicos,Sustancias químicas esenciales o psicotrópicos regulados por Ley General de Salud,false,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
2933.49.04,,SS,CERTIFICATE,Permiso Sanitario Previo de Importación de Sustancias Químicas y Psicotrópicos,Sustancias químicas esenciales o psicotrópicos regulados por Ley General de Salud,false,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
2933.49.10,,SS,CERTIFICATE,Permiso Sanitario Previo de Importación de Sustancias Químicas y Psicotrópicos,Sustancias químicas esenciales o psicotrópicos regulados por Ley General de Salud,false,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
2933.49.99,,SS,CERTIFICATE,Permiso Sanitario Previo de Importación de Sustancias Químicas y Psicotrópicos,Sustancias químicas esenciales o psicotrópicos regulados por Ley General de Salud,false,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
2933.52.01,,SS,CERTIFICATE,Permiso Sanitario Previo de Importación de Sustancias Químicas y Psicotrópicos,Sustancias químicas esenciales o psicotrópicos regulados por Ley General de Salud,false,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
2933.53.01,,SS,CERTIFICATE,Permiso Sanitario Previo de Importación de Sustancias Químicas y Psicotrópicos,Sustancias químicas esenciales o psicotrópicos regulados por Ley General de Salud,false,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
2933.54.91,,SS,CERTIFICATE,Permiso Sanitario Previo de Importación de Sustancias Químicas y Psicotrópicos,Sustancias químicas esenciales o psicotrópicos regulados por Ley General de Salud,false,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
2933.55.03,,SS,CERTIFICATE,Permiso Sanitario Previo de Importación de Sustancias Químicas y Psicotrópicos,Sustancias químicas esenciales o psicotrópicos regulados por Ley General de Salud,false,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
2933.59.07,,SS,CERTIFICATE,Permiso Sanitario Previo de Importación de Sustancias Químicas y Psicotrópicos,Sustancias químicas esenciales o psicotrópicos regulados por Ley General de Salud,false,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
2933.59.99,,SS,CERTIFICATE,Permiso Sanitario Previo de Importación de Sustancias Químicas y Psicotrópicos,Sustancias químicas esenciales o psicotrópicos regulados por Ley General de Salud,false,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
2933.61.01,,SS,CERTIFICATE,Permiso Sanitario Previo de Importación de Sustancias Químicas y Psicotrópicos,Sustancias químicas esenciales o psicotrópicos regulados por Ley General de Salud,false,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
2933.69.12,,SS,CERTIFICATE,Permiso Sanitario Previo de Importación de Sustancias Químicas y Psicotrópicos,Sustancias químicas esenciales o psicotrópicos regulados por Ley General de Salud,false,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
2933.69.15,,SS,CERTIFICATE,Permiso Sanitario Previo de Importación de Sustancias Químicas y Psicotrópicos,Sustancias químicas esenciales o psicotrópicos regulados por Ley General de Salud,false,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
2933.69.99,,SS,CERTIFICATE,Permiso Sanitario Previo de Importación de Sustancias Químicas y Psicotrópicos,Sustancias químicas esenciales o psicotrópicos regulados por Ley General de Salud,false,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
2933.71.01,,SS,CERTIFICATE,Permiso Sanitario Previo de Importación de Sustancias Químicas y Psicotrópicos,Sustancias químicas esenciales o psicotrópicos regulados por Ley General de Salud,false,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
2933.72.01,,SS,CERTIFICATE,Permiso Sanitario Previo de Importación de Sustancias Químicas y Psicotrópicos,Sustancias químicas esenciales o psicotrópicos regulados por Ley General de Salud,false,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
2933.79.91,,SS,CERTIFICATE,Permiso Sanitario Previo de Importación de Sustancias Químicas y Psicotrópicos,Sustancias químicas esenciales o psicotrópicos regulados por Ley General de Salud,false,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
2933.91.03,,SS,CERTIFICATE,Permiso Sanitario Previo de Importación de Sustancias Químicas y Psicotrópicos,Sustancias químicas esenciales o psicotrópicos regulados por Ley General de Salud,false,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
2933.92.01,,SS,CERTIFICATE,Permiso Sanitario Previo de Importación de Sustancias Químicas y Psicotrópicos,Sustancias químicas esenciales o psicotrópicos regulados por Ley General de Salud,false,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
2933.99.04,,SS,CERTIFICATE,Permiso Sanitario Previo de Importación de Sustancias Químicas y Psicotrópicos,Sustancias químicas esenciales o psicotrópicos regulados por Ley General de Salud,false,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
2933.99.10,,SS,CERTIFICATE,Permiso Sanitario Previo de Importación de Sustancias Químicas y Psicotrópicos,Sustancias químicas esenciales o psicotrópicos regulados por Ley General de Salud,false,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
2933.99.26,,SS,CERTIFICATE,Permiso Sanitario Previo de Importación de Sustancias Químicas y Psicotrópicos,Sustancias químicas esenciales o psicotrópicos regulados por Ley General de Salud,false,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
2933.99.99,,SS,CERTIFICATE,Permiso Sanitario Previo de Importación de Sustancias Químicas y Psicotrópicos,Sustancias químicas esenciales o psicotrópicos regulados por Ley General de Salud,false,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
2934.10.09,,SS,CERTIFICATE,Permiso Sanitario Previo de Importación de Sustancias Químicas y Psicotrópicos,Sustancias químicas esenciales o psicotrópicos regulados por Ley General de Salud,false,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
2934.20.05,,SS,CERTIFICATE,Permiso Sanitario Previo de Importación de Sustancias Químicas y Psicotrópicos,Sustancias químicas esenciales o psicotrópicos regulados por Ley General de Salud,false,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
2934.20.99,,SS,CERTIFICATE,Permiso Sanitario Previo de Importación de Sustancias Químicas y Psicotrópicos,Sustancias químicas esenciales o psicotrópicos regulados por Ley General de Salud,false,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
2934.30.02,,SS,CERTIFICATE,Permiso Sanitario Previo de Importación de Sustancias Químicas y Psicotrópicos,Sustancias químicas esenciales o psicotrópicos regulados por Ley General de Salud,false,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
2934.91.01,,SS,CERTIFICATE,Permiso Sanitario Previo de Importación de Sustancias Químicas y Psicotrópicos,Sustancias químicas esenciales o psicotrópicos regulados por Ley General de Salud,false,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
2934.92.91,,SS,CERTIFICATE,Permiso Sanitario Previo de Importación de Sustancias Químicas y Psicotrópicos,Sustancias químicas esenciales o psicotrópicos regulados por Ley General de Salud,false,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
2934.99.01,,SS,CERTIFICATE,Permiso Sanitario Previo de Importación de Sustancias Químicas y Psicotrópicos,Sustancias químicas esenciales o psicotrópicos regulados por Ley General de Salud,false,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
2934.99.10,,SS,CERTIFICATE,Permiso Sanitario Previo de Importación de Sustancias Químicas y Psicotrópicos,Sustancias químicas esenciales o psicotrópicos regulados por Ley General de Salud,false,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
2934.99.14,,SS,CERTIFICATE,Permiso Sanitario Previo de Importación de Sustancias Químicas y Psicotrópicos,Sustancias químicas esenciales o psicotrópicos regulados por Ley General de Salud,false,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
2934.99.24,,SS,CERTIFICATE,Permiso Sanitario Previo de Importación de Sustancias Químicas y Psicotrópicos,Sustancias químicas esenciales o psicotrópicos regulados por Ley General de Salud,false,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
2934.99.41,,SS,CERTIFICATE,Permiso Sanitario Previo de Importación de Sustancias Químicas y Psicotrópicos,Sustancias químicas esenciales o psicotrópicos regulados por Ley General de Salud,false,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
2934.99.99,,SS,CERTIFICATE,Permiso Sanitario Previo de Importación de Sustancias Químicas y Psicotrópicos,Sustancias químicas esenciales o psicotrópicos regulados por Ley General de Salud,false,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
2935.10.01,,SS,CERTIFICATE,Permiso Sanitario Previo de Importación de Sustancias Químicas y Psicotrópicos,Sustancias químicas esenciales o psicotrópicos regulados por Ley General de Salud,false,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
2935.20.01,,SS,CERTIFICATE,Permiso Sanitario Previo de Importación de Sustancias Químicas y Psicotrópicos,Sustancias químicas esenciales o psicotrópicos regulados por Ley General de Salud,false,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
2935.30.01,,SS,CERTIFICATE,Permiso Sanitario Previo de Importación de Sustancias Químicas y Psicotrópicos,Sustancias químicas esenciales o psicotrópicos regulados por Ley General de Salud,false,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
2935.40.01,,SS,CERTIFICATE,Permiso Sanitario Previo de Importación de Sustancias Químicas y Psicotrópicos,Sustancias químicas esenciales o psicotrópicos regulados por Ley General de Salud,false,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
2935.50.91,,SS,CERTIFICATE,Permiso Sanitario Previo de Importación de Sustancias Químicas y Psicotrópicos,Sustancias químicas esenciales o psicotrópicos regulados por Ley General de Salud,false,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
2935.90.03,,SS,CERTIFICATE,Permiso Sanitario Previo de Importación de Sustancias Químicas y Psicotrópicos,Sustancias químicas esenciales o psicotrópicos regulados por Ley General de Salud,false,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
2935.90.07,,SS,CERTIFICATE,Permiso Sanitario Previo de Importación de Sustancias Químicas y Psicotrópicos,Sustancias químicas esenciales o psicotrópicos regulados por Ley General de Salud,false,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
2935.90.20,,SS,CERTIFICATE,Permiso Sanitario Previo de Importación de Sustancias Químicas y Psicotrópicos,Sustancias químicas esenciales o psicotrópicos regulados por Ley General de Salud,false,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
2935.90.31,,SS,CERTIFICATE,Permiso Sanitario Previo de Importación de Sustancias Químicas y Psicotrópicos,Sustancias químicas esenciales o psicotrópicos regulados por Ley General de Salud,false,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
2935.90.99,,SS,CERTIFICATE,Permiso Sanitario Previo de Importación de Sustancias Químicas y Psicotrópicos,Sustancias químicas esenciales o psicotrópicos regulados por Ley General de Salud,false,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
2936.21.04,,SS,CERTIFICATE,Permiso Sanitario Previo de Importación de Sustancias Químicas y Psicotrópicos,Sustancias químicas esenciales o psicotrópicos regulados por Ley General de Salud,false,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
2936.22.04,,SS,CERTIFICATE,Permiso Sanitario Previo de Importación de Sustancias Químicas y Psicotrópicos,Sustancias químicas esenciales o psicotrópicos regulados por Ley General de Salud,false,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
2936.23.03,,SS,CERTIFICATE,Permiso Sanitario Previo de Importación de Sustancias Químicas y Psicotrópicos,Sustancias químicas esenciales o psicotrópicos regulados por Ley General de Salud,false,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
2936.24.03,,SS,CERTIFICATE,Permiso Sanitario Previo de Importación de Sustancias Químicas y Psicotrópicos,Sustancias químicas esenciales o psicotrópicos regulados por Ley General de Salud,false,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
2936.25.02,,SS,CERTIFICATE,Permiso Sanitario Previo de Importación de Sustancias Químicas y Psicotrópicos,Sustancias químicas esenciales o psicotrópicos regulados por Ley General de Salud,false,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
2936.26.01,,SS,CERTIFICATE,Permiso Sanitario Previo de Importación de Sustancias Químicas y Psicotrópicos,Sustancias químicas esenciales o psicotrópicos regulados por Ley General de Salud,false,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
2936.26.99,,SS,CERTIFICATE,Permiso Sanitario Previo de Importación de Sustancias Químicas y Psicotrópicos,Sustancias químicas esenciales o psicotrópicos regulados por Ley General de Salud,false,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
2936.27.02,,SS,CERTIFICATE,Permiso Sanitario Previo de Importación de Sustancias Químicas y Psicotrópicos,Sustancias químicas esenciales o psicotrópicos regulados por Ley General de Salud,false,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
2936.28.03,,SS,CERTIFICATE,Permiso Sanitario Previo de Importación de Sustancias Químicas y Psicotrópicos,Sustancias químicas esenciales o psicotrópicos regulados por Ley General de Salud,false,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
2936.29.03,,SS,CERTIFICATE,Permiso Sanitario Previo de Importación de Sustancias Químicas y Psicotrópicos,Sustancias químicas esenciales o psicotrópicos regulados por Ley General de Salud,false,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
