tariffCode,authority,requirementType,title,description,sourceUrl,sourceVersion,validFrom,validTo,mandatory,notes
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Alimento Crecimiento Invierno-Verano Alpes I,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Alimento Desarrollo Invierno-Verano Alpes I,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Alimento Postura F-5 Verano,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Alimentos Cerdos Sementales,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Alimento Postura F-5,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Alimento Impulsor 0 Verano,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Alimento Postura F-2 Verano,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Alimento Postura F-4 Verano,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Alimento Postura F-1 Verano,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Can Sow,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Centauro 14,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Cerdos Final Magro,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Sultan,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Nutricerdo 36%,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Emperador Substituto de Leche Para Perros,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Emperador Top Milk Nutrition Sow Milk Replacer,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Emperador Top Milk Nutrition Kid Milk Replacer,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Emperador Top Milk Nutrition Lamb Milk Replacer,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Nutri-Lac Substituto de Leche Para Becerros Vitaminado y Medicado Con Oxitatraciclina,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Emperador Substituto de Leche Para Becerros Medicado Con Oxitetraciclina,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Super Crianza Substituto de Leche Para Becerros Medicado Con Oxitetraciclina,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Emperados Top Milk Nutrition Foal Milk Replacer,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Kattito By Emperador,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Certillus Dairy,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Certillus Cp Dairy,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Natures Corner Dog Food,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Greenberrier Kennel Club Dog Food,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Natures Corner Cat Food,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Carbuffer,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Alimento Cerdo Final,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Alimento Ponedora Impulsor,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Base Lechera 30/30 Plus,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Nutrigan Final 75/40 Zilmax,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Digestor,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Super Campeon Caballo 14%,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Super Campeon Caballo 12%,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Súper Campeón Caballo 10%,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Super Campeon Borrego Iniciacion,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Super Campeon Borrego Finalizador,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Alpha Cachorro,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Campeon Linea Montada,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Kinder Piglet,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Pre Sew,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Sew,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Especial Wean,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Super Wean,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,9-15 Plus,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Fase 4,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Fase 5,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Fase 6,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Fase 7,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Fase 8,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Gestacion,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Lactancia Adulto,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Lactancia Primeriza,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Reemplazo 1,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Reemplazo 2,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Reemplazo 3,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Sementales,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Aqua Amino,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Mycopurge Plus,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Bioyeastar,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Ultra Pet Adulto,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Ultra Pet Razas Pequeñas,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Ultrapet Puppy,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Base Nubalean 10/28,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Dogmext,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Micro Lactancia,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Concentrado Crecimiento,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,2 Colores Fat,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Ecocan Adulto 4C,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Alimento Para Crecimiento de Pollas,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Butcher´S Pride Adult Dog,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Butcher´S Pride Puppy,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Butcher´S Pride Minis,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Minidog,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Micro Ganado Final Con Zilpalterol,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Kanino Premium,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Alimento Creep Feeding Corderos,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Alimento Borregos Desarrollo,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Alimento Borregos Engorda,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Alimento Borregas Reproductoras y Sementales,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Acticat,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Actican Cachorros,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Alimento Crecimiento,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Alimento Finalizador Pollo de Engorda,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Alimento Iniciador de Pollo de Engorda,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Alimento Lactancia,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Sustituto de Leche Granjero,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Destete Becerros,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Concentrado Finalizador,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Concentrado Desarrollo,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Concentrado Finalizador Con Ractopamina,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Finalizador Con Ractopamina,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Micro Finalizador Con Ractopamina,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Alimento Super Lechero 18%,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Concentrado Gestacion,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Concentrado Lactancia,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Dimax,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Beta-Mannanase,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Adsormax A,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Adsormax Z,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Ganado Lechero Normal 16%,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Cerdos Desarrollo,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Iniciador Especial,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Final Extramagro,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Preiniciador Formula Fase 1,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Preiniciador Formula 7-14 Fase 2,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Nutrimyn Cerdos Desarrollo,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Ns 2,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Star-Mix Iniciación (D37),,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Star-Mix Iniciación (D37),,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Star-Vak Lechero,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Star-Mix Finalizador (D1.5),,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Star Mix Iniciacion (D32),,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Star Mix Iniciacion,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Star-Mix Preiniciador 1,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Star-Mix Preiniciador 2,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Star-Mix Preiniciador 2,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Star-Vak Engorda,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Star-Mix Desarrollo (D10.5),,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Star-Mix Finalizador (D11),,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Star-Mix Finalizador (D12),,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Star-Mix Finalizador (D16),,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Star-Mix Finalizador ( D18),,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Star-Mix Finalizador (D25),,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Star-Mix Finalizador (D14),,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Starm-Mix Finalizador 5 (D22),,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Starm-Mix Finalizador (D24),,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Star-Mix Finalizador (D14),,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Star-Mix Finalizador (D15),,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Star-Mix Finalizador (D19),,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Star-Mix Finalizador (D22),,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Star-Mix Finalizador,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Star-Mix Finalizador,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Star Mix Finalizador,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Star-T 1,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Star-T 2,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Star-T3,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Star-T 0,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Star Mix Finalizador,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Star Mix Finalizador,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
